"objectClass","attributeID","name","whenCreated","whenChanged","event"
"attributeSchema","1.2.840.113556.1.4.7000.102.51146","ms-Exch-UM-Calling-Line-ID-Formats","2012-03-26 11:19:34","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51145","ms-Exch-UM-Calling-Line-IDs","2012-03-26 11:19:34","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50428","ms-Exch-UM-Call-Someone-Enabled","2012-03-26 11:19:21","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50450","ms-Exch-UM-Call-Someone-Scope","2012-03-26 11:19:21","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51524","ms-Exch-UM-Certificate-Thumbprint","2012-03-26 11:19:45","2014-02-18 10:02:49","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50438","ms-Exch-UM-Country-Code","2012-03-26 11:19:21","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50380","ms-Exch-UM-Default-Language","2012-03-26 11:19:16","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51408","ms-Exch-UM-Default-Mailbox","2012-03-26 11:19:39","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51409","ms-Exch-UM-Default-Outbound-Calling-Line-ID","2012-03-26 11:19:39","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50382","ms-Exch-UM-Default-TTS-Language","2012-03-26 11:19:16","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50376","ms-Exch-UM-Dial-By-Name-Primary","2012-03-26 11:19:16","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50377","ms-Exch-UM-Dial-By-Name-Secondary","2012-03-26 11:19:16","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50449","ms-Exch-UM-Dial-Plan-Default-Auto-Attendant-BL","2012-03-26 11:19:23","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50448","ms-Exch-UM-Dial-Plan-Default-Auto-Attendant-Link","2012-03-26 11:19:23","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51348","ms-Exch-UM-Dial-Plan-Dialed-Numbers","2012-03-26 11:19:38","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50843","ms-Exch-UM-Dial-Plan-Flags","2012-03-26 11:19:27","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50906","ms-Exch-UM-Dial-Plan-Flags-2","2012-03-26 11:19:29","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51330","ms-Exch-UM-Dial-Plan-Prompt-Change-Key","2012-03-26 11:19:38","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50430","ms-Exch-UM-Dial-Plan-Subscribers-Allowed","2012-03-26 11:19:21","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50903","ms-Exch-UM-Dial-Plan-Subscriber-Type","2012-03-26 11:19:29","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50776","ms-Exch-UM-Dial-Plan-URI-Type","2012-03-26 11:19:27","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50838","ms-Exch-UM-Dial-Plan-Voip-Security","2012-03-26 11:19:27","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50446","ms-Exch-UM-Disambiguation-Field","2012-03-26 11:19:21","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50683","ms-Exch-UM-DTMF-Fallback-Auto-Attendant-BL","2012-03-26 11:19:22","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50682","ms-Exch-UM-DTMF-Fallback-Auto-Attendant-Link","2012-03-26 11:19:22","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50341","ms-Exch-UM-Dtmf-Map","2012-03-26 11:19:16","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50335","ms-Exch-UM-Enabled-Flags","2012-03-26 11:19:16","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50905","ms-Exch-UM-Enabled-Flags-2","2012-03-26 11:19:29","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50364","ms-Exch-UM-Enabled-Text","2012-03-26 11:19:16","2014-02-18 10:02:50","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50686","ms-Exch-UM-Equivalence-Dial-Plan","2012-03-26 11:19:21","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51144","ms-Exch-UM-Equivalent-Dial-Plan-Phone-Contexts","2012-03-26 11:19:34","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50431","ms-Exch-UM-Extension-Length-Numbers-Allowed","2012-03-26 11:19:21","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50372","ms-Exch-UM-Fax-Enabled","2012-03-26 11:19:16","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50362","ms-Exch-UM-Fax-Id","2012-03-26 11:19:16","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50363","ms-Exch-UM-Fax-Message-Text","2012-03-26 11:19:16","2014-02-18 10:02:50","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51433","ms-Exch-UM-Fax-Server-URI","2012-03-26 11:19:39","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51427","ms-Exch-UM-Forwarding-Address-Template","2012-03-26 11:19:39","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51389","ms-Exch-UM-Global-Call-Routing-Scheme","2012-03-26 11:19:38","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50685","ms-Exch-UM-Grammar-Generation-Schedule","2012-03-26 11:19:21","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50455","ms-Exch-UM-Hunt-Group-Dial-Plan-BL","2012-03-26 11:19:23","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50454","ms-Exch-UM-Hunt-Group-Dial-Plan-Link","2012-03-26 11:19:23","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50393","ms-Exch-UM-Hunt-Group-Number","2012-03-26 11:19:16","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50439","ms-Exch-UM-In-Country-Number-Format","2012-03-26 11:19:21","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50433","ms-Exch-UM-Info-Announcement-File","2012-03-26 11:19:21","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50427","ms-Exch-UM-Info-Announcement-Status","2012-03-26 11:19:22","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50387","ms-Exch-UM-Input-Retries","2012-03-26 11:19:16","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50386","ms-Exch-UM-Input-Timeout","2012-03-26 11:19:16","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50436","ms-Exch-UM-International-Access-Code","2012-03-26 11:19:22","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50440","ms-Exch-UM-International-Number-Format","2012-03-26 11:19:22","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50392","ms-Exch-UM-IP-Gateway-Address","2012-03-26 11:19:16","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50395","ms-Exch-UM-IP-Gateway-Dial-Plan-BL","2012-03-26 11:19:17","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50394","ms-Exch-UM-IP-Gateway-Dial-Plan-Link","2012-03-26 11:19:17","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50774","ms-Exch-UM-IP-Gateway-Flags","2012-03-26 11:19:27","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51251","ms-Exch-UM-IP-Gateway-Flags2","2012-03-26 11:19:37","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50775","ms-Exch-UM-IP-Gateway-Port","2012-03-26 11:19:27","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50397","ms-Exch-UM-IP-Gateway-Server-BL","2012-03-26 11:19:18","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50396","ms-Exch-UM-IP-Gateway-Server-Link","2012-03-26 11:19:18","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50451","ms-Exch-UM-IP-Gateway-Status","2012-03-26 11:19:22","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50342","ms-Exch-UM-List-In-Directory-Search","2012-03-26 11:19:16","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51397","ms-Exch-UM-Load-Balancer-FQDN","2012-03-26 11:19:38","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50410","ms-Exch-UM-Logon-Failures-Before-Disconnect","2012-03-26 11:19:16","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50722","ms-Exch-UM-Logon-Failures-Before-PIN-Reset","2012-03-26 11:19:22","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51343","ms-Exch-UM-Mailbox-OVA-Language","2012-03-26 11:19:38","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50527","ms-Exch-UM-Mailbox-Policy-Dial-Plan-BL","2012-03-26 11:19:24","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50526","ms-Exch-UM-Mailbox-Policy-Dial-Plan-Link","2012-03-26 11:19:24","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50383","ms-Exch-UM-Max-Call-Duration","2012-03-26 11:19:16","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50337","ms-Exch-UM-Max-Greeting-Duration","2012-03-26 11:19:16","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50423","ms-Exch-UM-Maximum-ASR-Sessions-Allowed","2012-03-26 11:19:22","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50420","ms-Exch-UM-Maximum-Calls-Allowed","2012-03-26 11:19:22","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50421","ms-Exch-UM-Maximum-Fax-Calls-Allowed","2012-03-26 11:19:22","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50422","ms-Exch-UM-Maximum-TTS-Sessions-Allowed","2012-03-26 11:19:22","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50384","ms-Exch-UM-Max-Recording-Duration","2012-03-26 11:19:16","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51261","ms-Exch-UM-Missed-Call-Text","2012-03-26 11:19:38","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50437","ms-Exch-UM-National-Number-Prefix","2012-03-26 11:19:22","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50425","ms-Exch-UM-NDR-Req-Enabled","2012-03-26 11:19:22","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50369","ms-Exch-UM-Numbering-Plan-Digits","2012-03-26 11:19:16","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50434","ms-Exch-UM-Operator-Extension","2012-03-26 11:19:22","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50343","ms-Exch-UM-Operator-Number","2012-03-26 11:19:16","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50452","ms-Exch-UM-Outcalls-Allowed","2012-03-26 11:19:22","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50435","ms-Exch-UM-Override-Extension","2012-03-26 11:19:22","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50445","ms-Exch-UM-Phone-Context","2012-03-26 11:19:22","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51347","ms-Exch-UM-Phone-Provider","2012-03-26 11:19:38","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50453","ms-Exch-UM-Pilot-Identifier","2012-03-26 11:19:22","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50344","ms-Exch-UM-Pin-Checksum","2012-03-26 11:19:16","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50347","ms-Exch-UM-Pin-Policy-Account-Lockout-Failures","2012-03-26 11:19:16","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50348","ms-Exch-UM-Pin-Policy-Disallow-Common-Patterns","2012-03-26 11:19:16","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50346","ms-Exch-UM-Pin-Policy-Expiry-Days","2012-03-26 11:19:16","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50345","ms-Exch-UM-Pin-Policy-Min-Password-Length","2012-03-26 11:19:16","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50409","ms-Exch-UM-Pin-Policy-Number-Of-Previous-Passwords-Disallowed","2012-03-26 11:19:16","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51064","ms-Exch-UM-Protect-Authenticated-Voice-Mail","2012-03-26 11:19:34","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51066","ms-Exch-UM-Protected-Voice-Mail-Text","2012-03-26 11:19:34","2014-02-18 10:02:49","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51063","ms-Exch-UM-Protect-Unauthenticated-Voice-Mail","2012-03-26 11:19:34","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50841","ms-Exch-UM-Query-Base-DN","2012-03-26 11:19:27","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50389","ms-Exch-UM-Recipient-Dial-Plan-BL","2012-03-26 11:19:17","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50388","ms-Exch-UM-Recipient-Dial-Plan-Link","2012-03-26 11:19:17","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50385","ms-Exch-UM-Recording-Idle-Timeout","2012-03-26 11:19:16","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51154","ms-Exch-UM-Redirect-Target","2012-03-26 11:19:34","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51065","ms-Exch-UM-Require-Protected-Play-On-Phone","2012-03-26 11:19:34","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50373","ms-Exch-UM-Reset-Password-Value","2012-03-26 11:19:16","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50365","ms-Exch-UM-Reset-PIN-Text","2012-03-26 11:19:16","2014-02-18 10:02:50","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50429","ms-Exch-UM-Send-Voice-Message-Enabled","2012-03-26 11:19:22","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50447","ms-Exch-UM-Send-Voice-Message-Scope","2012-03-26 11:19:22","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50391","ms-Exch-UM-Server-Dial-Plan-BL","2012-03-26 11:19:17","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50390","ms-Exch-UM-Server-Dial-Plan-Link","2012-03-26 11:19:17","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50419","ms-Exch-UM-Server-Status","2012-03-26 11:19:22","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50850","ms-Exch-UM-Server-Writable-Flags","2012-03-26 11:19:27","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51349","ms-Exch-UM-Site-Redirect-Target","2012-03-26 11:19:38","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50879","ms-Exch-UM-Speech-Grammar-Filter-List","2012-03-26 11:19:28","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50336","ms-Exch-UM-Spoken-Name","2012-03-26 11:19:16","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51520","ms-Exch-UM-Startup-Mode","2012-03-26 11:19:45","2014-02-18 10:02:49","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51253","ms-Exch-UM-Tcp-Listening-Port","2012-03-26 11:19:37","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50368","ms-Exch-UM-Template-BL","2012-03-26 11:19:17","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50367","ms-Exch-UM-Template-Link","2012-03-26 11:19:17","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51161","ms-Exch-UM-Throttling-Policy-State","2012-03-26 11:19:34","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50681","ms-Exch-UM-Time-Zone","2012-03-26 11:19:22","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51254","ms-Exch-UM-Tls-Listening-Port","2012-03-26 11:19:37","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50375","ms-Exch-UM-Trunk-Access-Code","2012-03-26 11:19:16","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50371","ms-Exch-UM-Voice-Mail-Originator","2012-03-26 11:19:16","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50370","ms-Exch-UM-Voice-Mail-Pilot-Numbers","2012-03-26 11:19:16","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50366","ms-Exch-UM-Voice-Mail-Text","2012-03-26 11:19:16","2014-02-18 10:02:50","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51415","ms-Exch-UM-Week-Start-Day","2012-03-26 11:19:39","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50426","ms-Exch-UM-Welcome-Greeting-Enabled","2012-03-26 11:19:22","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50432","ms-Exch-UM-Welcome-Greeting-File","2012-03-26 11:19:22","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.221","ms-Exch-Unauth-Orig","2012-03-26 11:18:59","2014-02-18 10:02:46","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.292","ms-Exch-Unauth-Orig-BL","2012-03-26 11:19:01","2014-02-18 10:02:46","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.15004","ms-Exch-UNC-Password","2012-03-26 11:19:07","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.15003","ms-Exch-UNC-Username","2012-03-26 11:19:07","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.48","ms-Exch-Unmerged-Atts","2012-03-26 11:18:58","2014-02-18 10:02:46","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.90","ms-Exch-Unmerged-Atts-Pt","2012-03-26 11:19:00","2014-02-18 10:02:46","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51036","ms-Exch-Use-Excluded-Mailbox-Databases","2012-03-26 11:19:33","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51037","ms-Exch-Use-Included-Mailbox-Databases","2012-03-26 11:19:33","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.484","ms-Exch-Usenet-Site-Name","2012-03-26 11:19:07","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.69","ms-Exch-Use-OAB","2012-03-26 11:19:01","2014-02-18 10:02:46","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.70","ms-Exch-Use-OAB-BL","2012-03-26 11:19:09","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.101","ms-Exch-User-Account-Control","2012-03-26 11:19:14","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51260","ms-Exch-User-BL","2012-03-26 11:19:37","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50773","ms-Exch-User-Culture","2012-03-26 11:19:27","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50924","ms-Exch-User-Display-Name","2012-03-26 11:19:32","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50947","ms-Exch-User-Link","2012-03-26 11:19:30","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.478","ms-Exch-Use-Site-Values","2012-03-26 11:19:07","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50853","ms-Exch-Version","2012-03-26 11:19:27","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.9016","ms-Exch-Visibility-Mask","2012-03-26 11:19:07","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.17019","ms-Exch-Voice-Mailbox-ID","2012-03-26 11:19:00","2014-02-18 10:02:46","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51434","ms-Exch-Voice-Mail-Preview-Partner-Address","2012-03-26 11:19:45","2014-02-18 10:02:49","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51541","ms-Exch-Voice-Mail-Preview-Partner-Assigned-ID","2012-03-26 11:19:45","2014-02-18 10:02:49","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51540","ms-Exch-Voice-Mail-Preview-Partner-Max-Delivery-Delay","2012-03-26 11:19:45","2014-02-18 10:02:49","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51539","ms-Exch-Voice-Mail-Preview-Partner-Max-Message-Duration","2012-03-26 11:19:45","2014-02-18 10:02:49","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.17008","ms-Exch-VPIM-Convert-Inbound","2012-03-26 11:19:13","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.17009","ms-Exch-VPIM-Convert-Outbound","2012-03-26 11:19:13","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.15007","ms-Exch-Web-Access-Name","2012-03-26 11:19:07","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.50989","ms-Exch-Windows-Live-Account-URL","2012-03-26 11:19:33","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51029","ms-Exch-Windows-Live-Account-URL-Enabled","2012-03-26 11:19:33","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.4.7000.102.51016","ms-Exch-Windows-Live-ID","2012-03-26 11:19:32","2014-02-18 10:02:48","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.316","ms-Exch-X25-Call-User-Data-Incoming","2012-03-26 11:19:07","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.317","ms-Exch-X25-Call-User-Data-Outgoing","2012-03-26 11:19:07","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.318","ms-Exch-X25-Facilities-Data-Incoming","2012-03-26 11:19:07","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.319","ms-Exch-X25-Facilities-Data-Outgoing","2012-03-26 11:19:07","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.321","ms-Exch-X25-Leased-Line-Port","2012-03-26 11:19:07","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.372","ms-Exch-X25-Leased-Or-Switched","2012-03-26 11:19:07","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.373","ms-Exch-X25-Remote-MTA-Phone","2012-03-26 11:19:07","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.99","ms-Exch-X400-Attachment-Type","2012-03-26 11:19:07","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.443","ms-Exch-X400-Selector-Syntax","2012-03-26 11:19:07","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.509","ms-Exch-X500-NC","2012-03-26 11:18:58","2014-02-18 10:02:46","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.508","ms-Exch-X500-RDN","2012-03-26 11:19:07","2014-02-18 10:02:47","2012-03-26"
"attributeSchema","1.2.840.113556.1.2.84","ms-Exch-XMIT-Timeout-Non-Urgent","2012-03-26 11:19:07","2014-02-18 10:02:47","2012-03-26"
